run_id,candidate_id,encoder_type,architecture_json,encoder_strides,decoder_strides,decoder_condition,n_filters,compress,lstm,activation,layer_ops_list,layer_se_list,valid_interface,status,semantic_proxy_loss,proxy_recon_l1,proxy_mel_loss,teacher_latent_smooth_l1,teacher_latent_cosine_distance,teacher_temporal_delta_loss,rvq_code_agreement,rvq_code_flip_rate,rvq_quantized_feature_l1,distill_enabled,distill_steps,train_mean_latent_smooth_l1,train_mean_cosine_distance,train_mean_temporal_delta_loss,train_mean_total,train_last_latent_smooth_l1,train_last_cosine_distance,train_last_temporal_delta_loss,train_last_total,encoder_params,encoder_macs,encoder_macs_g,thop_params,encoder_rtf_mean,encoder_rtf_std,evaluated_batches,codes_shape,output_shape,interface_shape_1s,error,stage,stage_rank,stage_score,stage_semantic_penalty,stage_teacher_penalty,stage_rvq_penalty,stage_recon_penalty,stage_mel_penalty,stage_quality_penalty,stage_resource_score,selected_for_next_stage,stage_selection_reason
exp1_nas_distill_run1_seed42,nas_seed42_000172,nas-candidate,artifacts/candidates/nas_seed42_000172.json,"[4, 4, 5, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""dil_k5"", ""pw_bottleneck_k3"", ""sep_k3"", ""sep_k3""]","[false, true, true, false]",True,completed,0.6870002597570419,0.03412732481956482,3.6462033689022064,3.2327950596809387,0.5797394663095474,2.246628627181053,0.006666666944511235,0.9933333330554888,3.0119102895259857,True,100,3.3303923439979553,0.6366683894395828,2.2536586964130403,5.093890085220337,3.48351788520813,0.6118769645690918,2.5996809005737305,5.395235538482666,8749304,606299184,0.606299184,8748584,0.007694079999055248,6.529313554184691e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,226,64.29147844025265,0.0,48.88831020477563,15.113809397076583,0.24037979000183723,1.1182556106059607,64.8173008422169,-0.5258224019642516,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000187,nas-candidate,artifacts/candidates/nas_seed42_000187.json,"[4, 4, 5, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,Snake,"[""skip"", ""dil_k3"", ""sep_k7"", ""sep_k3""]","[false, true, true, false]",True,completed,0.6900662556290627,0.033629669109359384,2.69141548871994,3.0471523702144623,0.5018379837274551,2.1510127037763596,0.008333333535119891,0.9916666664648801,2.934008002281189,True,100,3.235408217906952,0.5926932698488235,2.225448716878891,4.94082585811615,3.218728542327881,0.5094365477561951,2.443237781524658,4.949784278869629,8753456,581915184,0.581915184,8751320,0.006957999999576714,0.00010825510447904645,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,18,63.94650727540151,0.0,48.75664596786709,15.099373504807819,0.22569009878956636,0.8146364164724212,64.4802153818321,-0.5337081064305875,True,top-k by stage2 quality-constrained proxy score
exp1_nas_distill_run1_seed42,nas_seed42_000188,nas-candidate,artifacts/candidates/nas_seed42_000188.json,"[10, 4, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,Snake,"[""dil_k5"", ""dil_k9"", ""dil_k9"", ""skip""]","[true, true, false, false]",True,completed,0.6903755217790604,0.03372999024577439,2.6893995106220245,3.08889901638031,0.518875066190958,2.2108340859413147,0.010000000125728548,0.9899999998742715,2.9253361225128174,True,100,3.267987599372864,0.6082950007915496,2.243362740278244,4.997963924407959,3.3368754386901855,0.5553797483444214,2.543989419937134,5.164249897003174,8485304,590515608,0.590515608,8483672,0.006929380001383834,0.00014032792023294894,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,54,63.981497663752556,0.0,48.795208720343695,15.0965601618422,0.22866877212462522,0.8138870957124656,64.51730240288815,-0.535804739135595,True,top-k by stage2 quality-constrained proxy score
exp1_nas_distill_run1_seed42,nas_seed42_000192,nas-candidate,artifacts/candidates/nas_seed42_000192.json,"[5, 4, 4, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""std_k3"", ""std_k3"", ""dil_k5"", ""skip""]","[true, true, false, false]",True,completed,0.6893545314669609,0.034507500007748604,3.8614752292633057,3.257161170244217,0.5935465767979622,2.2538600862026215,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.3374971175193786,0.637632178068161,2.254382518529892,5.102320551872253,3.5037193298339844,0.6294638514518738,2.604475259780884,5.435420513153076,8715560,609024408,0.609024408,8715224,0.006489480000163894,8.913325716315617e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,464,64.35893651762652,0.0,48.90583126107636,15.127715322075778,0.25145810417671416,1.175618451480439,64.88979251654642,-0.5308559989199101,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000216,nas-candidate,artifacts/candidates/nas_seed42_000216.json,"[10, 4, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,Snake,"[""skip"", ""sep_k3"", ""sep_k3"", ""sep_k5""]","[false, false, false, true]",True,completed,0.6904461085796356,0.03412361163645983,3.634036511182785,3.230082333087921,0.5814693234860897,2.253375843167305,0.005833333590999246,0.9941666664090008,3.008326232433319,True,100,3.3223473167419435,0.6347048848867416,2.2541457533836367,5.084125089645386,3.4970781803131104,0.6283335089683533,2.6043617725372314,5.4275922775268555,8434304,489144000,0.489144,8432168,0.007150560000445694,9.295494980290914e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,197,64.25847211087228,0.0,48.88966713884986,15.113880728758348,0.24027098026818478,1.1149131742997274,64.81665836034895,-0.5581862494766753,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000241,nas-candidate,artifacts/candidates/nas_seed42_000241.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""sep_k3"", ""std_k5"", ""sep_k9"", ""std_k5""]","[true, false, true, false]",True,completed,0.6896118670701981,0.034507500007748604,3.8614752292633057,3.2500015199184418,0.5910365469753742,2.254613906145096,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.3305826234817504,0.6366591346263886,2.25450469493866,5.0944940996170045,3.501923084259033,0.629808783531189,2.606400966644287,5.434932708740234,8590496,537601320,0.53760132,8589776,0.007181680000212509,0.00010178603971424116,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,356,64.34154522995097,0.0,48.90210279246351,15.127715322075778,0.25145810417671416,1.175618451480439,64.88606404793357,-0.5445188179826045,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000248,nas-candidate,artifacts/candidates/nas_seed42_000248.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,Snake,"[""dil_k9"", ""dil_k3"", ""sep_k3"", ""skip""]","[false, false, false, false]",True,completed,0.6903285160660744,0.03367621498182416,2.7185221016407013,3.0932942926883698,0.5190241560339928,2.2045972496271133,0.008333333535119891,0.9916666664648801,2.938971310853958,True,100,3.2518435454368593,0.5990412265062333,2.239458825588226,4.970614171028137,3.282703161239624,0.5296450853347778,2.5252292156219482,5.074963092803955,8404808,581875200,0.5818752,8403176,0.006542800001625437,0.0001888448376778334,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,61,63.98639460416318,0.0,48.79557705350348,15.10021861416199,0.22707321352057358,0.8246575449278267,64.52683412273451,-0.5404395185713305,True,top-k by stage2 quality-constrained proxy score
exp1_nas_distill_run1_seed42,nas_seed42_000255,nas-candidate,artifacts/candidates/nas_seed42_000255.json,"[5, 4, 4, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""sep_k9"", ""dil_k3"", ""dil_k5"", ""skip""]","[false, false, true, false]",True,completed,0.6893309652805328,0.034507500007748604,3.8614752292633057,3.2732392251491547,0.6023492403328419,2.2569748908281326,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.33947142124176,0.6387225300073623,2.2549422454833983,5.105665063858032,3.520921468734741,0.6398530006408691,2.6090307235717773,5.46528959274292,8715488,593588448,0.593588448,8715152,0.006131900000036694,4.9685088360053015e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,488,64.36515527683072,0.0,48.916831997950624,15.127715322075778,0.25145810417671416,1.175618451480439,64.90079325342069,-0.5356379765899618,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000256,nas-candidate,artifacts/candidates/nas_seed42_000256.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""std_k7"", ""sep_k3"", ""sep_k9"", ""sep_k7""]","[false, true, false, false]",True,completed,0.6908290535211563,0.03396003763191402,3.214661657810211,3.169987201690674,0.5474618077278137,2.2320448458194733,0.010833333595655859,0.9891666664043441,2.9709553122520447,True,100,3.3229082298278807,0.6320172709226608,2.250749397277832,5.080300197601319,3.413051128387451,0.5752489566802979,2.582559108734131,5.2795796394348145,8438216,558662736,0.558662736,8437496,0.007144899999548216,0.0001507888217834951,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,130,64.14344881854603,0.0,48.845371624211595,15.103630578711577,0.23546588180377875,0.9922912707937054,64.68565649448166,-0.5422076759356265,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000271,nas-candidate,artifacts/candidates/nas_seed42_000271.json,"[10, 4, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""std_k5"", ""std_k3"", ""sep_k5"", ""std_k3""]","[true, true, false, false]",True,completed,0.6903721988201141,0.034337698481976986,3.714416801929474,3.2154611945152283,0.5656323581933975,2.246429517865181,0.005833333590999246,0.9941666664090008,3.0398653745651245,True,100,3.326141848564148,0.6339905482530593,2.253474382162094,5.086869602203369,3.455190420150757,0.5917295217514038,2.5979087352752686,5.345874309539795,8508488,550157208,0.550157208,8507768,0.007201020001957659,0.0002717981794678463,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,220,64.28102704606421,0.0,48.87476076584096,15.119095416066816,0.24652524396821562,1.1367908384408925,64.82384583135324,-0.5428187852890219,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000274,nas-candidate,artifacts/candidates/nas_seed42_000274.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,Snake,"[""std_k3"", ""sep_k7"", ""std_k3"", ""sep_k9""]","[false, true, true, false]",True,completed,0.6867374628782272,0.03328466392122209,3.1275472939014435,3.138532280921936,0.5412786640226841,2.2177769988775253,0.013333333772607148,0.9866666662273929,2.9776701629161835,True,100,3.268473041057587,0.6072400468587875,2.2443315064907075,4.997878813743592,3.422663450241089,0.5901567935943604,2.566204786300659,5.295922756195068,8456504,529287984,0.529287984,8454296,0.007797899997967761,8.209874581738879e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,117,64.09217833193108,0.0,48.82710691161353,15.102759386148206,0.2153781602342683,0.9648182424658295,64.63798413938179,-0.5458058074507081,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000276,nas-candidate,artifacts/candidates/nas_seed42_000276.json,"[10, 4, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""sep_k9"", ""sep_k7"", ""std_k7"", ""dil_k3""]","[false, true, true, true]",True,completed,0.6896832659840584,0.034507500007748604,3.8614752292633057,3.2522516548633575,0.5913116484880447,2.256654530763626,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.335507106781006,0.6373324275016785,2.2548743546009065,5.100276713371277,3.501446485519409,0.629254937171936,2.608827829360962,5.435115337371826,8562608,531519984,0.531519984,8561888,0.007718860000022687,0.00011255573797193335,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,371,64.34337427884047,0.0,48.903523213878806,15.127715322075778,0.25145810417671416,1.175618451480439,64.88748446934888,-0.5441101905084117,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000335,nas-candidate,artifacts/candidates/nas_seed42_000335.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""pw_bottleneck_k3"", ""std_k5"", ""skip"", ""pw_bottleneck_k3""]","[false, false, false, true]",True,completed,0.6898579597473145,0.034507500007748604,3.8614752292633057,3.2555821537971497,0.5925533100962639,2.256700739264488,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.3369743490219115,0.6387748372554779,2.254920703172684,5.1032095050811765,3.4894421100616455,0.621817409992218,2.609008550643921,5.415763854980469,8424188,513240000,0.51324,8423660,0.0070866399997612465,0.0001346674812212421,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,317,64.33651453552143,0.0,48.90538252536452,15.127715322075778,0.25145810417671416,1.175618451480439,64.8893437808346,-0.5528292453131644,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000349,nas-candidate,artifacts/candidates/nas_seed42_000349.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,Snake,"[""sep_k3"", ""std_k3"", ""pw_bottleneck_k3"", ""sep_k3""]","[true, true, true, true]",True,completed,0.6913550421595573,0.03399425302632153,3.426226794719696,3.1930330991744995,0.5608803704380989,2.24238657951355,0.007500000298023224,0.9924999997019768,2.9809689223766327,True,100,3.316751871109009,0.6312774837017059,2.252524136304855,5.074291443824768,3.4308693408966064,0.5899840593338013,2.5912458896636963,5.316476345062256,8441936,512320056,0.512320056,8439728,0.008241720001387875,0.0001057319703288333,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,155,64.19830328300645,0.0,48.86308468043371,15.107979662527352,0.23647289392817866,1.0560287530897576,64.74656533117182,-0.5482620481653768,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000351,nas-candidate,artifacts/candidates/nas_seed42_000351.json,"[4, 4, 5, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""sep_k3"", ""dil_k5"", ""sep_k9"", ""sep_k7""]","[true, true, true, false]",True,completed,0.6889929622411728,0.034507500007748604,3.8614752292633057,3.255832999944687,0.5937140993773937,2.2562992870807648,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.329657678604126,0.6358974581956863,2.2547402012348177,5.092925257682801,3.512197256088257,0.6360098123550415,2.6084656715393066,5.45244026184082,8758400,611444856,0.611444856,8757680,0.00737210000079358,5.989577828330633e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,481,64.36396165365673,0.0,48.905966423132845,15.127715322075778,0.25145810417671416,1.175618451480439,64.88992767860292,-0.5259660249461856,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000365,nas-candidate,artifacts/candidates/nas_seed42_000365.json,"[8, 5, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""dil_k9"", ""pw_bottleneck_k3"", ""dil_k5"", ""sep_k5""]","[false, false, true, true]",True,completed,0.6900773867964745,0.034507500007748604,3.8614752292633057,3.256107360124588,0.5928839333355427,2.2561943531036377,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.335735328197479,0.6380999523401261,2.254766628742218,5.10121859550476,3.48468017578125,0.6191178560256958,2.608369827270508,5.40798282623291,8479352,589695648,0.589695648,8478632,0.007426059999852441,0.0001223036805736206,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,448,64.35561152657881,0.0,48.90562920248374,15.127715322075778,0.25145810417671416,1.175618451480439,64.8895904579538,-0.533978931374984,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000378,nas-candidate,artifacts/candidates/nas_seed42_000378.json,"[4, 5, 4, 4]","[8, 5, 4, 2]",frozen_teacher_decoder,24,2,1,ELU,"[""sep_k9"", ""sep_k3"", ""sep_k9"", ""skip""]","[true, true, true, false]",True,completed,0.6900820061564445,0.034507500007748604,3.8614752292633057,3.262660264968872,0.5957961231470108,2.2568850368261337,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.3419106793403626,0.6381460702419282,2.2549549913406373,5.107534246444702,3.5120928287506104,0.6350182294845581,2.609163761138916,5.451692581176758,8682560,560411256,0.560411256,8682224,0.00704262000072049,4.706189214132623e-05,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,443,64.35477238346556,0.0,48.90965090688126,15.127715322075778,0.25145810417671416,1.175618451480439,64.89361216235133,-0.5388397788857772,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000390,nas-candidate,artifacts/candidates/nas_seed42_000390.json,"[10, 4, 4, 2]","[8, 5, 4, 2]",frozen_teacher_decoder,24,4,1,ELU,"[""dil_k3"", ""dil_k5"", ""sep_k3"", ""std_k5""]","[true, true, true, true]",True,completed,0.6887676045298576,0.034507500007748604,3.8614752292633057,3.263877272605896,0.5975889302790165,2.256717637181282,0.0025000000605359674,0.997499999939464,3.076275795698166,True,100,3.3383692502975464,0.6384678453207016,2.2548743283748625,5.10427426815033,3.506350517272949,0.6317702531814575,2.608670949935913,5.442456245422363,8591240,546457656,0.546457656,8590520,0.007449020000058227,0.00010326955850462634,8,"[3, 1, 50]","[1, 1, 16000]","[1, 1024, 50]",,stage2_proxy,434,64.35346780567768,0.0,48.91095775217899,15.127715322075778,0.25145810417671416,1.175618451480439,64.89491900764905,-0.5414512019713752,False,not in top-k
