run_id,candidate_id,encoder_type,architecture_json,encoder_strides,decoder_strides,decoder_condition,n_filters,compress,lstm,activation,layer_ops_list,layer_se_list,valid_interface,status,semantic_proxy_loss,proxy_recon_l1,proxy_mel_loss,teacher_latent_smooth_l1,teacher_latent_cosine_distance,teacher_temporal_delta_loss,rvq_code_agreement,rvq_code_flip_rate,rvq_quantized_feature_l1,distill_enabled,distill_steps,train_mean_latent_smooth_l1,train_mean_cosine_distance,train_mean_temporal_delta_loss,train_mean_total,train_last_latent_smooth_l1,train_last_cosine_distance,train_last_temporal_delta_loss,train_last_total,encoder_params,encoder_macs,encoder_macs_g,thop_params,encoder_rtf_mean,encoder_rtf_std,evaluated_batches,codes_shape,output_shape,interface_shape_1s,error,stage,stage_rank,stage_score,stage_semantic_penalty,stage_teacher_penalty,stage_rvq_penalty,stage_recon_penalty,stage_mel_penalty,stage_quality_penalty,stage_resource_score,selected_for_next_stage,stage_selection_reason
exp1_nas_distill_run1_seed42,nas_seed42_000009,nas-candidate,artifacts/candidates/nas_seed42_000009.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,32,2,2,Snake,"[""sep_k9"", ""dil_k9"", ""dil_k3"", ""dil_k5""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,19928512,1458760608,1.458760608,19925568,0.008861300000717165,0.00027923113809412523,,,,"[1, 1024, 50]",,stage1_profile,5448,-1.16891135254906,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000010,nas-candidate,artifacts/candidates/nas_seed42_000010.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,48,2,1,Snake,"[""std_k7"", ""dil_k3"", ""std_k3"", ""skip""]","[true, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,24346736,2098790736,2.098790736,24343472,0.005988219999562716,0.0003788252499451701,,,,"[1, 1024, 50]",,stage1_profile,6519,-0.9542920606380272,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000011,nas-candidate,artifacts/candidates/nas_seed42_000011.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,2,1,ELU,"[""std_k7"", ""dil_k5"", ""dil_k5"", ""std_k3""]","[true, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12748448,925799136,0.925799136,12747488,0.005320700000447686,0.0018424764959775847,,,,"[1, 1024, 50]",,stage1_profile,2868,-1.625562404485566,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000012,nas-candidate,artifacts/candidates/nas_seed42_000012.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,32,2,2,Snake,"[""dil_k9"", ""std_k5"", ""std_k5"", ""skip""]","[true, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,19615584,1470464160,1.47046416,19613408,0.005835380001371959,0.0012542461715135044,,,,"[1, 1024, 50]",,stage1_profile,5189,-1.2142130465492662,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000013,nas-candidate,artifacts/candidates/nas_seed42_000013.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,24,2,2,ELU,"[""sep_k3"", ""skip"", ""sep_k5"", ""sep_k9""]","[true, false, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12256928,725722920,0.72572292,12256304,0.007467120001092553,0.0019664917106337765,,,,"[1, 1024, 50]",,stage1_profile,1553,-1.7189352011507646,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000014,nas-candidate,artifacts/candidates/nas_seed42_000014.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,24,2,2,ELU,"[""dil_k9"", ""dil_k5"", ""sep_k3"", ""dil_k9""]","[false, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12564536,893184000,0.893184,12563816,0.009492720000707777,0.0003834934510970382,,,,"[1, 1024, 50]",,stage1_profile,3344,-1.5903485662105337,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000015,nas-candidate,artifacts/candidates/nas_seed42_000015.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,32,4,1,ELU,"[""dil_k5"", ""sep_k3"", ""sep_k5"", ""pw_bottleneck_k3""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,13025888,922786208,0.922786208,13024928,0.004798719999234891,0.00030478599202501326,,,,"[1, 1024, 50]",,stage1_profile,2842,-1.6276666916091915,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000016,nas-candidate,artifacts/candidates/nas_seed42_000016.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,48,2,1,Snake,"[""std_k5"", ""pw_bottleneck_k3"", ""sep_k9"", ""sep_k7""]","[true, true, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,24407888,1905932784,1.905932784,24403472,0.004812019998644246,0.0005697053916836987,,,,"[1, 1024, 50]",,stage1_profile,6104,-1.0184063421867382,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000017,nas-candidate,artifacts/candidates/nas_seed42_000017.json,"[4, 5, 4, 4]","[4, 4, 5, 4]",geometry_matched_decoder,24,4,2,ELU,"[""skip"", ""sep_k7"", ""std_k5"", ""sep_k3""]","[false, false, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12300968,761780448,0.761780448,12300296,0.006618519999756245,0.0017392743186423682,,,,"[1, 1024, 50]",,stage1_profile,1685,-1.7075644331922075,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000018,nas-candidate,artifacts/candidates/nas_seed42_000018.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,32,4,2,ELU,"[""std_k5"", ""dil_k3"", ""dil_k5"", ""std_k5""]","[false, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,19672096,1371648000,1.371648,19671136,0.004878240000834921,0.0005155993622680982,,,,"[1, 1024, 50]",,stage1_profile,4771,-1.2621382870171223,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000019,nas-candidate,artifacts/candidates/nas_seed42_000019.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,4,1,ELU,"[""sep_k9"", ""std_k3"", ""std_k7"", ""sep_k9""]","[false, true, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,12649088,818801600,0.8188016,12648128,0.004055859999061795,0.000679915681763669,,,,"[1, 1024, 50]",,stage1_profile,1637,-1.7114945758037743,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000020,nas-candidate,artifacts/candidates/nas_seed42_000020.json,"[4, 4, 5, 4]","[4, 5, 4, 4]",geometry_matched_decoder,32,2,1,ELU,"[""sep_k5"", ""sep_k3"", ""std_k3"", ""dil_k9""]","[false, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,13652032,1033626176,1.033626176,13651072,0.006110959999932675,7.569548474692244e-05,,,,"[1, 1024, 50]",,stage1_profile,3906,-1.5313220043899698,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000021,nas-candidate,artifacts/candidates/nas_seed42_000021.json,"[4, 4, 5, 4]","[4, 5, 4, 4]",geometry_matched_decoder,48,2,1,Snake,"[""std_k7"", ""std_k5"", ""dil_k9"", ""std_k5""]","[false, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,24884048,2511284448,2.511284448,24879632,0.005276880000019446,0.0011983811531886893,,,,"[1, 1024, 50]",,stage1_profile,6797,-0.8763700006872109,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000022,nas-candidate,artifacts/candidates/nas_seed42_000022.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,32,4,1,Snake,"[""pw_bottleneck_k3"", ""dil_k9"", ""dil_k9"", ""dil_k5""]","[true, true, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,13468992,1117449184,1.117449184,13466048,0.0069896400003926825,5.661549584246827e-05,,,,"[1, 1024, 50]",,stage1_profile,4091,-1.4888727586678128,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000023,nas-candidate,artifacts/candidates/nas_seed42_000023.json,"[4, 4, 5, 4]","[4, 5, 4, 4]",geometry_matched_decoder,32,2,2,ELU,"[""dil_k3"", ""sep_k7"", ""std_k5"", ""std_k3""]","[true, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,19592928,1334630560,1.33463056,19591968,0.008245480000186944,0.0004772486374355469,,,,"[1, 1024, 50]",,stage1_profile,5110,-1.2237761325747725,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000024,nas-candidate,artifacts/candidates/nas_seed42_000024.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,24,2,2,ELU,"[""sep_k3"", ""sep_k7"", ""sep_k5"", ""std_k7""]","[true, true, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,12627824,817301208,0.817301208,12627104,0.010423900000751019,0.00017521569495483835,,,,"[1, 1024, 50]",,stage1_profile,2978,-1.6186831913793114,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000025,nas-candidate,artifacts/candidates/nas_seed42_000025.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,48,4,2,Snake,"[""std_k5"", ""skip"", ""dil_k5"", ""std_k7""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,39027728,2778412752,2.778412752,39023600,0.008450400000583613,0.001451613348873046,,,,"[1, 1024, 50]",,stage1_profile,7934,-0.5812732328838205,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000026,nas-candidate,artifacts/candidates/nas_seed42_000026.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,48,4,1,Snake,"[""std_k3"", ""std_k5"", ""pw_bottleneck_k3"", ""sep_k9""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,23862320,1839686352,1.839686352,23857904,0.004360520000045653,8.500942172848144e-05,,,,"[1, 1024, 50]",,stage1_profile,5885,-1.0543508760970264,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000027,nas-candidate,artifacts/candidates/nas_seed42_000027.json,"[4, 4, 5, 4]","[4, 5, 4, 4]",geometry_matched_decoder,24,4,1,Snake,"[""dil_k5"", ""skip"", ""sep_k9"", ""dil_k5""]","[false, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,8894552,629625600,0.6296256,8892488,0.005329319999873405,0.001177993018221653,,,,"[1, 1024, 50]",,stage1_profile,720,-1.9608766619853149,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000028,nas-candidate,artifacts/candidates/nas_seed42_000028.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,24,4,2,ELU,"[""std_k7"", ""std_k3"", ""sep_k5"", ""sep_k7""]","[false, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12411224,833136336,0.833136336,12410504,0.008775340000283904,0.0014054973645709003,,,,"[1, 1024, 50]",,stage1_profile,2715,-1.6350490808065974,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000029,nas-candidate,artifacts/candidates/nas_seed42_000029.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,48,2,2,ELU,"[""sep_k3"", ""std_k7"", ""std_k7"", ""sep_k9""]","[false, false, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,38858912,2921111616,2.921111616,38857472,0.005443759999616304,0.0008463465455858621,,,,"[1, 1024, 50]",,stage1_profile,7732,-0.6046603358513613,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000030,nas-candidate,artifacts/candidates/nas_seed42_000030.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,2,1,ELU,"[""skip"", ""std_k5"", ""sep_k9"", ""std_k3""]","[false, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,12684576,784776448,0.784776448,12683680,0.004515179998998064,0.0009231674066360714,,,,"[1, 1024, 50]",,stage1_profile,1559,-1.7186049127295742,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000031,nas-candidate,artifacts/candidates/nas_seed42_000031.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,48,4,2,ELU,"[""pw_bottleneck_k3"", ""sep_k3"", ""sep_k9"", ""sep_k7""]","[true, false, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,38583632,2468375952,2.468375952,38582192,0.009841720000258647,0.0008365427762953493,,,,"[1, 1024, 50]",,stage1_profile,7557,-0.62442518581152,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000032,nas-candidate,artifacts/candidates/nas_seed42_000032.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,48,4,2,ELU,"[""std_k5"", ""sep_k5"", ""std_k7"", ""dil_k9""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,38270192,2498975952,2.498975952,38268752,0.005029900000954513,0.00020205562637595564,,,,"[1, 1024, 50]",,stage1_profile,7059,-0.6896745259773274,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000033,nas-candidate,artifacts/candidates/nas_seed42_000033.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,2,2,Snake,"[""sep_k9"", ""dil_k9"", ""sep_k3"", ""sep_k5""]","[false, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,18866368,1134157376,1.134157376,18863424,0.00584526000166079,0.0010165690903760549,,,,"[1, 1024, 50]",,stage1_profile,4199,-1.3484281054127212,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000034,nas-candidate,artifacts/candidates/nas_seed42_000034.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,32,2,1,Snake,"[""pw_bottleneck_k3"", ""std_k5"", ""skip"", ""sep_k5""]","[true, true, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,13302208,953993184,0.953993184,13299648,0.004251979999389732,0.00027789016780642857,,,,"[1, 1024, 50]",,stage1_profile,3031,-1.615350538052826,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000035,nas-candidate,artifacts/candidates/nas_seed42_000035.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,2,2,Snake,"[""pw_bottleneck_k3"", ""sep_k9"", ""pw_bottleneck_k3"", ""skip""]","[false, true, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,18761472,1064092352,1.064092352,18759296,0.0057735599999432455,0.0006480485363355772,,,,"[1, 1024, 50]",,stage1_profile,4159,-1.3808667889169095,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000036,nas-candidate,artifacts/candidates/nas_seed42_000036.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,48,4,1,ELU,"[""dil_k3"", ""dil_k3"", ""dil_k3"", ""pw_bottleneck_k3""]","[false, true, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,22724912,1562727648,1.562727648,22723472,0.004254239999863785,0.000806252765177441,,,,"[1, 1024, 50]",,stage1_profile,5491,-1.152218928894687,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000037,nas-candidate,artifacts/candidates/nas_seed42_000037.json,"[4, 5, 4, 4]","[4, 4, 5, 4]",geometry_matched_decoder,48,2,2,Snake,"[""pw_bottleneck_k3"", ""sep_k5"", ""sep_k3"", ""sep_k3""]","[false, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,38007824,2392627200,2.3926272,38003408,0.009145199999329634,0.0004794616072251774,,,,"[1, 1024, 50]",,stage1_profile,7330,-0.6525573574452055,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000038,nas-candidate,artifacts/candidates/nas_seed42_000038.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,48,2,1,Snake,"[""pw_bottleneck_k3"", ""dil_k9"", ""sep_k3"", ""skip""]","[true, true, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,23739920,1852268784,1.852268784,23736656,0.006876919999194797,9.732837997348542e-05,,,,"[1, 1024, 50]",,stage1_profile,6170,-1.0080398293734527,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000039,nas-candidate,artifacts/candidates/nas_seed42_000039.json,"[4, 5, 4, 4]","[4, 4, 5, 4]",geometry_matched_decoder,24,4,2,Snake,"[""sep_k3"", ""std_k7"", ""skip"", ""dil_k5""]","[true, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,12415472,818918472,0.818918472,12413552,0.00563938000050257,0.00019258348160094643,,,,"[1, 1024, 50]",,stage1_profile,1939,-1.6868579676920912,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000040,nas-candidate,artifacts/candidates/nas_seed42_000040.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,24,4,2,ELU,"[""dil_k9"", ""skip"", ""dil_k5"", ""sep_k9""]","[true, false, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,12018824,760863720,0.76086372,12018200,0.00735218000045279,0.0019279531447587803,,,,"[1, 1024, 50]",,stage1_profile,1675,-1.7080355233160127,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000041,nas-candidate,artifacts/candidates/nas_seed42_000041.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,48,2,1,ELU,"[""sep_k5"", ""dil_k3"", ""std_k5"", ""skip""]","[true, false, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,22694816,1512888336,1.512888336,22694144,0.0062176200015528595,0.00027313786608004856,,,,"[1, 1024, 50]",,stage1_profile,5551,-1.1294536510968136,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000042,nas-candidate,artifacts/candidates/nas_seed42_000042.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,48,4,2,ELU,"[""sep_k3"", ""sep_k9"", ""skip"", ""std_k7""]","[false, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,37707584,2220959616,2.220959616,37706528,0.004969180000625783,0.0006853251705037112,,,,"[1, 1024, 50]",,stage1_profile,6830,-0.7506273364979964,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000043,nas-candidate,artifacts/candidates/nas_seed42_000043.json,"[10, 4, 4, 2]","[2, 4, 4, 10]",geometry_matched_decoder,32,4,2,ELU,"[""sep_k3"", ""sep_k9"", ""sep_k9"", ""dil_k9""]","[false, true, true, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,19357440,1132239552,1.132239552,19356480,0.007068840000283671,0.002205069356287664,,,,"[1, 1024, 50]",,stage1_profile,4332,-1.318619964487105,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000044,nas-candidate,artifacts/candidates/nas_seed42_000044.json,"[4, 4, 4, 5]","[5, 4, 4, 4]",geometry_matched_decoder,48,4,1,Snake,"[""dil_k3"", ""sep_k3"", ""sep_k5"", ""sep_k9""]","[true, false, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,24423824,1844030352,1.844030352,24419408,0.005152480000106152,0.0011264130970159584,,,,"[1, 1024, 50]",,stage1_profile,6052,-1.0261345910109305,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000045,nas-candidate,artifacts/candidates/nas_seed42_000045.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,32,2,1,Snake,"[""std_k7"", ""dil_k9"", ""dil_k5"", ""std_k3""]","[true, false, false, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,13278304,1142024608,1.142024608,13275360,0.004413979998935247,0.0009594620368021374,,,,"[1, 1024, 50]",,stage1_profile,3905,-1.5314650760913104,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000046,nas-candidate,artifacts/candidates/nas_seed42_000046.json,"[4, 5, 4, 4]","[4, 4, 5, 4]",geometry_matched_decoder,32,2,2,ELU,"[""sep_k9"", ""sep_k7"", ""sep_k3"", ""dil_k3""]","[true, true, true, true]",True,completed,,,,,,,,,,False,0,,,,,,,,,19487936,1225278560,1.22527856,19486976,0.009062059999268967,0.0003843584455826907,,,,"[1, 1024, 50]",,stage1_profile,4837,-1.255219725240045,,,,,,,,False,not in top-k
exp1_nas_distill_run1_seed42,nas_seed42_000047,nas-candidate,artifacts/candidates/nas_seed42_000047.json,"[5, 4, 4, 4]","[4, 4, 4, 5]",geometry_matched_decoder,24,2,1,ELU,"[""skip"", ""dil_k5"", ""std_k3"", ""sep_k7""]","[false, false, false, false]",True,completed,,,,,,,,,,False,0,,,,,,,,,8738936,588480000,0.58848,8738264,0.0051427800011879295,0.0011342955812650736,,,,"[1, 1024, 50]",,stage1_profile,394,-2.0027944651873053,,,,,,,,True,top-k by encoder-only profile score
